Player,Player ID,Date of Birth,Team,TOI (sec),TOI (min),Total Games played,Total TOI/GP (sec),Total TOI/GP (min),G,A,PTS,+/-,S,Sh%,Position,Expected Goals For WOI,Actual to Expected Goals For WOI,Expected Goals Against WOI,Actual to Expected Goals Against WOI,Shot Attempts For WOI,Corsi Ratio,Shot Attempts Against WOI,Shots On Net For WOI,Shots On Net Ratio,Shots On Net Against WOI,Inner Slot Shots On Net For WOI,Inner Slot Shots On Net Against WOI,Inner Slot Shots On Net Corsi Ratio,Successful Pass to Slot For WOI,Successful Pass to Slot Against WOI,DZ Rebound Recovery Rate WOI,Successful OZ Rebound LPRs Against WOI
David Jiricek,8483460,2003-11-28,CBJ,37722.626666666656,628:43,43,877.2703875968989,14:37,1,9,10,-5,50,0.02,D,26.744057552697875,-7.744057552697869,28.81282346623641,-3.8128234662364178,574.0,0.4852071005917159,609.0,306.0,0.4722222222222222,342.0,77.0,74.0,0.5099337748344371,117.0,139.0,0.470873786407767,109.0
Alex Goligoski,8471274,1985-07-30,MIN,31924.09666666667,532:04,36,886.780462962963,14:47,0,10,10,-8,28,0%,D,21.56582296546336,-0.5658229654633506,23.396816251961692,3.603183748038319,496.0,0.5061224489795918,484.0,252.0,0.4781783681214421,275.0,53.0,54.0,0.4953271028037383,128.0,96.0,0.5324675324675324,72.0
Jacob MacDonald,8479439,1993-02-26,SJS,24510.959999999992,408:31,34,720.9105882352939,12:01,7,2,9,-13,53,0.1320754716981132,D,16.492405321131535,1.5075946788684649,17.961046875477948,1.038953124522055,395.0,0.509020618556701,381.0,202.0,0.4963144963144963,205.0,33.0,44.0,0.4285714285714285,96.0,88.0,0.4435483870967742,69.0
Colin Miller,8476525,1992-10-29,WPG,43348.48,722:28,46,942.3582608695652,15:42,4,5,9,7,73,0.0547945205479452,D,30.367977516730218,2.632022483269781,34.18074518124559,-9.180745181245586,745.0,0.5321428571428571,655.0,398.0,0.5202614379084968,367.0,70.0,81.0,0.4635761589403973,125.0,180.0,0.4862385321100917,113.0
Mark Giordano,8470966,1983-10-03,TOR,45843.80333333333,764:04,46,996.6044202898548,16:37,3,6,9,8,59,0.05084745762711865,D,36.28063280850501,-2.280632808505013,44.18665796150605,1.8133420384939425,754.0,0.4836433611289288,805.0,391.0,0.4869240348692403,412.0,95.0,89.0,0.5163043478260869,176.0,214.0,0.4680851063829787,125.0
Declan Chisholm,8480990,2000-01-12,MIN,30730.050000000003,512:10,31,991.2919354838712,16:31,3,6,9,-6,32,0.09375,D,25.510291213337315,-4.510291213337332,15.352900557054694,3.6470994429453105,523.0,0.5552016985138004,419.0,256.0,0.5470085470085471,212.0,56.0,39.0,0.5894736842105263,159.0,74.0,0.5546875,57.0
Sebastian Aho,8480222,1996-02-17,NYI,57032.30333333332,950:32,58,983.3155747126436,16:23,2,7,9,-6,54,0.037037037037037035,D,48.446635128606175,-19.44663512860618,45.68321082461913,-6.683210824619117,899.0,0.4812633832976445,969.0,496.0,0.502532928064843,491.0,141.0,113.0,0.5551181102362205,217.0,230.0,0.525974025974026,146.0
Zac Jones,8481708,2000-10-18,NYR,27153.44,452:33,31,875.9174193548388,14:36,2,7,9,1,44,0.045454545454545456,D,21.062287818075387,0.9377121819246232,18.88406292504946,3.1159370749505446,421.0,0.5047961630695443,413.0,229.0,0.4946004319654428,234.0,44.0,50.0,0.4680851063829787,80.0,91.0,0.5177304964539007,68.0
Olen Zellweger,8482803,2003-09-10,ANA,30080.94999999999,501:21,26,1156.959615384615,19:17,2,7,9,-7,34,0.058823529411764705,D,21.75318129891495,-5.753181298914942,21.975395922041695,0.0246040779583076,443.0,0.4884233737596472,464.0,231.0,0.4723926380368098,258.0,48.0,43.0,0.5274725274725275,108.0,107.0,0.5695364238410596,65.0
Jonas Siegenthaler,8478399,1997-05-06,NJD,66123.31999999999,1102:03,57,1160.0582456140348,19:20,1,8,9,-5,77,0.012987012987012988,D,46.38396407279804,-13.38396407279802,61.130785550661685,1.869214449338308,1015.0,0.4749649040711277,1122.0,545.0,0.4751525719267654,602.0,102.0,141.0,0.419753086419753,205.0,294.0,0.5059523809523809,165.0
Nikita Okhotyuk,,,CGY,49537.63000000003,825:38,52,952.6467307692312,15:53,1,8,9,-23,58,0.017241379310344827,D,31.317111893764604,-8.317111893764622,47.92871691278693,8.071283087213063,696.0,0.4275184275184275,932.0,365.0,0.4244186046511627,495.0,78.0,114.0,0.40625,135.0,245.0,0.4781021897810219,144.0
Kaedan Korczak,8481527,2001-01-29,VGK,25726.663333333338,428:47,26,989.4870512820514,16:29,1,8,9,12,39,0.02564102564102564,D,21.01032423798519,1.989675762014812,14.133713044982144,-4.133713044982147,424.0,0.513317191283293,402.0,223.0,0.5452322738386308,186.0,42.0,28.0,0.6,115.0,90.0,0.4827586206896552,60.0
Ryker Evans,8482858,2001-12-13,SEA,41378.49666666666,689:38,36,1149.402685185185,19:09,1,8,9,-5,47,0.02127659574468085,D,30.065984059920066,-5.0659840599200745,22.115301070564,-0.1153010705640061,682.0,0.5683333333333334,518.0,343.0,0.5376175548589341,295.0,62.0,52.0,0.543859649122807,152.0,113.0,0.5859872611464968,65.0
Jarred Tinordi,8475797,1992-02-20,CHI,48756.080000000016,812:36,52,937.6169230769232,15:38,0,9,9,-27,32,0%,D,24.92221970042892,-5.9222197004289185,51.2894279970258,11.710572002974196,566.0,0.360969387755102,1002.0,298.0,0.362089914945322,525.0,59.0,125.0,0.3206521739130434,102.0,280.0,0.5359477124183006,143.0
Joshua Mahura,8479372,1998-05-05,FLA,22628.28000000001,377:08,30,754.2760000000003,12:34,0,9,9,-1,28,0%,D,13.612163401746033,0.3878365982539691,15.626008710378006,2.3739912896219937,332.0,0.4729344729344729,370.0,183.0,0.5111731843575419,175.0,33.0,33.0,0.5,65.0,72.0,0.4693877551020408,52.0
Oliver Kylington,8478430,1997-05-19,CGY,34096.499999999985,568:16,33,1033.2272727272723,17:13,3,5,8,-6,46,0.06521739130434782,D,25.980882879824215,-3.98088287982419,30.43360483810342,1.5663951618965737,553.0,0.4738646101113967,614.0,286.0,0.4696223316912972,323.0,47.0,73.0,0.3916666666666666,139.0,160.0,0.5059523809523809,83.0
Dakota Mermis,8477541,1994-01-05,MIN,39616.376666666656,660:16,47,842.9016312056735,14:03,3,5,8,-3,51,0.058823529411764705,D,25.941656512806215,-5.941656512806215,34.79485082420739,1.205149175792612,592.0,0.4809098294069862,639.0,305.0,0.4670750382848392,348.0,59.0,78.0,0.4306569343065693,133.0,149.0,0.5231481481481481,103.0
Connor Murphy,8476473,1993-03-26,CHI,54689.39333333333,911:29,46,1188.8998550724637,19:49,2,6,8,-18,59,0.03389830508474576,D,31.7027746522942,-7.702774652294214,54.48748619291793,6.512513807082104,697.0,0.4047619047619047,1025.0,388.0,0.424507658643326,526.0,73.0,123.0,0.3724489795918367,122.0,314.0,0.5,162.0
Marco Scandella,8474618,1990-02-23,STL,48579.439999999995,809:39,65,747.3759999999999,12:27,2,6,8,2,45,0.044444444444444446,D,28.94333390211695,-1.9433339021169669,42.71750461156731,-9.717504611567314,603.0,0.4167242570836212,844.0,339.0,0.4169741697416974,474.0,66.0,105.0,0.3859649122807017,116.0,236.0,0.5247148288973384,125.0
Kyle Burroughs,8477335,1995-07-12,SJS,83766.76666666663,1396:07,73,1147.4899543378992,19:07,2,6,8,-45,92,0.021739130434782608,D,53.75944928978854,-13.759449289788533,82.58742349955631,13.41257650044373,1212.0,0.4408875954892688,1537.0,642.0,0.4427586206896551,808.0,123.0,194.0,0.3880126182965299,245.0,407.0,0.4488017429193899,253.0
Jacob Bryson,8480196,1997-11-18,BUF,31685.516666666663,528:06,36,880.1532407407407,14:40,1,7,8,5,15,0.06666666666666667,D,19.587435769578978,-0.5874357695789779,23.46726632321693,-7.467266323216938,427.0,0.4591397849462366,503.0,239.0,0.466796875,273.0,46.0,52.0,0.4693877551020408,81.0,144.0,0.4939024390243902,83.0
Parker Wotherspoon,8478450,1997-08-24,BOS,43518.776666666665,725:19,41,1061.4335772357724,17:41,0,8,8,7,31,0%,D,34.12281318915823,-9.122813189158231,37.91125354558295,-9.911253545582936,586.0,0.4286759326993416,781.0,332.0,0.4630404463040446,385.0,91.0,85.0,0.5170454545454546,115.0,201.0,0.5046296296296297,107.0
Ilya Lyubushkin,8480950,1994-04-06,TOR,76091.84666666668,1268:12,74,1028.2681981981982,17:08,0,8,8,-7,46,0%,D,49.16921985375625,-6.169219853756257,85.50102430644617,2.498975693553968,904.0,0.3695829926410466,1542.0,533.0,0.3919117647058823,827.0,117.0,181.0,0.3926174496644295,205.0,435.0,0.4792079207920792,265.0
Daniil Miromanov,8482624,1997-07-11,CGY,29863.666666666668,497:44,24,1244.3194444444443,20:44,3,4,7,-2,50,0.06,D,26.68336140710984,-6.683361407109849,21.44890123746691,-4.44890123746691,578.0,0.5922131147540983,398.0,293.0,0.5779092702169625,214.0,62.0,58.0,0.5166666666666667,140.0,99.0,0.5666666666666667,52.0
Travis Dermott,8478408,1996-12-22,ARI,51772.93,862:53,50,1035.4586,17:15,2,5,7,-12,44,0.045454545454545456,D,28.195894413299463,-6.195894413299474,52.717411541770254,6.2825884582297675,635.0,0.3860182370820669,1010.0,343.0,0.3828125,553.0,63.0,117.0,0.35,138.0,302.0,0.4822006472491909,161.0
Nikita Zaitsev,8479458,1991-10-29,CHI,36311.43666666667,605:11,38,955.5641228070176,15:56,2,5,7,-6,33,0.06060606060606061,D,19.272218804296916,-0.2722188042969183,32.03749154927274,-5.037491549272731,497.0,0.4258783204798629,670.0,246.0,0.4039408866995074,363.0,44.0,63.0,0.411214953271028,86.0,148.0,0.5470085470085471,106.0
Brayden Pachal,8481167,1999-08-23,CGY,43930.926666666666,732:11,50,878.6185333333333,14:39,2,5,7,-3,54,0.037037037037037035,D,25.4063385409537,-2.4063385409537044,32.821096447904914,3.178903552095083,629.0,0.4548083875632682,754.0,310.0,0.4532163742690058,374.0,55.0,68.0,0.4471544715447154,142.0,184.0,0.538860103626943,89.0
Nick DeSimone,8480084,1994-11-21,NJD,27448.106666666667,457:28,34,807.2972549019607,13:27,2,5,7,4,30,0.06666666666666667,D,24.410038421536555,-3.410038421536547,24.209890916717693,-7.209890916717691,467.0,0.4920969441517386,482.0,262.0,0.5028790786948176,259.0,65.0,58.0,0.5284552845528455,101.0,117.0,0.5283018867924528,74.0
Noah Juulsen,8478454,1997-04-02,VAN,48307.64999999999,805:08,54,894.5861111111109,14:55,1,6,7,-1,36,0.027777777777777776,D,29.657892468632973,-3.657892468632973,38.73283387837873,-0.7328338783786967,599.0,0.4200561009817671,827.0,320.0,0.428380187416332,427.0,69.0,93.0,0.4259259259259259,129.0,210.0,0.5357142857142857,117.0
Luke Schenn,8474568,1989-11-02,NSH,57405.32333333335,956:45,63,911.1956084656086,15:11,1,6,7,0,95,0.010526315789473684,D,39.27569592177629,-11.275695921776276,44.08935498746028,1.9106450125396743,900.0,0.4904632152588556,935.0,480.0,0.4838709677419355,512.0,111.0,99.0,0.5285714285714286,199.0,218.0,0.5162337662337663,148.0
Dennis Gilbert,8478502,1996-10-30,CGY,25022.85333333333,417:03,34,735.9662745098038,12:16,1,6,7,-5,27,0.037037037037037035,D,14.645178473963856,-1.6451784739638575,17.73412409169629,1.2658759083037057,374.0,0.4857142857142857,396.0,187.0,0.4895287958115183,195.0,35.0,36.0,0.4929577464788732,69.0,90.0,0.5192307692307693,49.0
Troy Stecher,8479442,1994-04-07,EDM,58629.47333333332,977:09,54,1085.7309876543206,18:06,1,6,7,8,56,0.017857142857142856,D,37.93959566880281,-2.939595668802811,51.24489519583498,-5.244895195834984,801.0,0.445,999.0,439.0,0.4425403225806452,553.0,96.0,108.0,0.4705882352941176,208.0,253.0,0.5,162.0
Mattias Samuelsson,8480807,2000-03-14,BUF,50427.7,840:28,41,1229.9439024390242,20:30,1,6,7,3,47,0.02127659574468085,D,32.22318968435507,-4.223189684355061,47.37807407856515,-4.378074078565176,703.0,0.4463492063492063,872.0,404.0,0.4686774941995359,458.0,70.0,96.0,0.4216867469879518,148.0,287.0,0.5372549019607843,118.0
Matt Kessel,8482516,2000-06-23,STL,39265.66666666664,654:26,39,1006.8119658119653,16:47,1,6,7,0,37,0.02702702702702703,D,20.854175193206885,-1.854175193206884,33.34056486605875,-8.340564866058749,511.0,0.4420415224913495,645.0,274.0,0.452892561983471,331.0,39.0,71.0,0.3545454545454545,105.0,167.0,0.5133689839572193,91.0
Ryan Johnson,8481564,2001-07-24,BUF,34081.07,568:01,41,831.2456097560976,13:51,0,7,7,3,41,0%,D,22.103716643929673,-0.1037166439296575,25.78285864709056,-5.782858647090569,532.0,0.5205479452054794,490.0,284.0,0.5126353790613718,270.0,51.0,59.0,0.4636363636363636,97.0,119.0,0.5941176470588235,69.0
Wyatt Kaiser,8482176,2002-07-31,CHI,33195.65666666667,553:16,32,1037.3642708333334,17:17,0,7,7,-1,23,0%,D,18.774846167668382,0.2251538323316163,34.75660594971818,-3.756605949718181,403.0,0.4001986097318769,604.0,215.0,0.3887884267631103,338.0,47.0,76.0,0.3821138211382114,79.0,173.0,0.51010101010101,96.0
Erik Johnson,8473446,1988-03-21,PHI,58192.87666666668,969:53,67,868.5503980099504,14:29,5,1,6,-14,65,0.07692307692307693,D,33.043224031992835,-4.0432240319928185,60.89525771398286,12.104742286017125,743.0,0.4042437431991295,1095.0,397.0,0.4042769857433808,585.0,83.0,136.0,0.3789954337899543,160.0,339.0,0.5116279069767442,166.0
Travis Hamonic,8474612,1990-08-16,OTT,42461.860000000015,707:42,48,884.6220833333336,14:45,2,4,6,-9,54,0.037037037037037035,D,24.623789190815856,1.3762108091841545,42.48564444672944,7.514355553270557,579.0,0.4097664543524416,834.0,310.0,0.41005291005291,446.0,65.0,95.0,0.40625,112.0,216.0,0.5230769230769231,124.0
Carson Soucy,8477369,1994-07-27,VAN,42028.01333333331,700:28,40,1050.7003333333323,17:31,2,4,6,7,35,0.05714285714285714,D,25.6958925699121,-0.6958925699120985,29.35895037100208,-4.3589503710021,512.0,0.4350042480883602,665.0,280.0,0.448,345.0,58.0,65.0,0.4715447154471545,111.0,161.0,0.5049019607843137,100.0
Brandt Clarke,8482730,2003-02-09,LAK,13107.05,218:27,16,819.1906250000001,13:39,2,4,6,-6,36,0.05555555555555555,D,13.819929076491706,-4.819929076491708,10.024008939078016,-0.0240089390780194,249.0,0.5928571428571429,171.0,153.0,0.6144578313253012,96.0,28.0,31.0,0.4745762711864407,50.0,28.0,0.4901960784313725,26.0
Joel Edmundson,8476441,1993-06-28,TOR,52928.59333333332,882:09,53,998.6527044025156,16:39,1,5,6,-3,51,0.0196078431372549,D,34.74817465344186,-2.7481746534418536,44.45674218323098,3.5432578167690534,742.0,0.4349355216881594,964.0,385.0,0.44,490.0,80.0,96.0,0.4545454545454545,178.0,251.0,0.5699300699300699,123.0
Isaak Phillips,8482192,2001-09-28,CHI,33771.60333333333,562:52,33,1023.3819191919192,17:03,0,6,6,-26,37,0%,D,18.632932019915692,-6.632932019915678,35.535640895723674,7.464359104276306,447.0,0.415041782729805,630.0,240.0,0.4130808950086058,341.0,44.0,85.0,0.3410852713178294,76.0,204.0,0.5679611650485437,89.0
John Ludvig,8481206,2000-08-02,PIT,23304.28999999999,388:24,33,706.1906060606058,11:46,3,2,5,-12,22,0.13636363636363635,D,13.8003252159217,-1.8003252159216965,21.3009686531248,9.699031346875197,346.0,0.4798890429958391,375.0,167.0,0.4477211796246649,206.0,37.0,41.0,0.4743589743589743,63.0,101.0,0.46875,51.0
Samuel Bolduc,8481541,2000-12-09,NYI,26802.07333333333,446:42,34,788.2962745098038,13:08,2,3,5,-3,32,0.0625,D,18.20661044897362,-0.2066104489736132,22.617295700910276,-1.6172957009102822,384.0,0.4319460067491563,505.0,194.0,0.4419134396355353,245.0,50.0,53.0,0.4854368932038835,90.0,119.0,0.5408805031446541,73.0
Joel Hanley,8477810,1991-06-08,CGY,35009.296666666654,583:29,42,833.5546825396823,13:54,1,4,5,1,20,0.05,D,21.664192328317032,-1.6641923283170263,20.95727304432654,1.0427269556734593,555.0,0.5245746691871456,503.0,267.0,0.5018796992481203,265.0,50.0,45.0,0.5263157894736842,108.0,113.0,0.5,74.0
Marc Staal,8471686,1987-01-13,PHI,28944.809999999983,482:25,35,826.9945714285709,13:47,1,4,5,2,23,0.043478260869565216,D,21.30460371860993,-2.3046037186099126,23.715615704694308,2.2843842953057036,442.0,0.4623430962343096,514.0,249.0,0.4960159362549801,253.0,60.0,54.0,0.5263157894736842,80.0,130.0,0.4333333333333333,85.0
Haydn Fleury,8477938,1996-07-08,TBL,23204.516666666663,386:45,24,966.8548611111112,16:07,1,4,5,5,28,0.03571428571428571,D,15.340879014064662,1.6591209859353395,16.11556530820712,-0.1155653082071204,324.0,0.4444444444444444,405.0,163.0,0.4405405405405405,207.0,33.0,31.0,0.515625,71.0,93.0,0.4545454545454545,72.0
Simon Benoit,8481122,1998-09-19,TOR,66014.41666666669,1100:14,64,1031.475260416667,17:11,1,4,5,5,54,0.018518518518518517,D,44.44486916860001,-1.4448691686000084,55.29846725615973,-1.2984672561596966,967.0,0.4587286527514231,1141.0,528.0,0.4852941176470588,560.0,112.0,118.0,0.4869565217391304,209.0,263.0,0.4475308641975308,180.0
Jared Spurgeon,8474716,1989-11-29,MIN,22453.37000000001,374:13,16,1403.3356250000006,23:23,0,5,5,5,21,0%,D,19.603079588313328,-2.6030795883133315,17.752443554526746,0.2475564454732596,405.0,0.5152671755725191,381.0,204.0,0.5284974093264249,182.0,47.0,34.0,0.5802469135802469,111.0,103.0,0.4867256637168141,58.0
John Klingberg,8475906,1992-08-14,TOR,17251.800000000003,287:32,14,1232.2714285714287,20:32,0,5,5,-7,17,0%,D,19.857021287786495,-0.8570212877864936,12.562124295373325,3.437875704626681,340.0,0.5985915492957746,228.0,180.0,0.5921052631578947,124.0,50.0,37.0,0.5747126436781609,118.0,53.0,0.5277777777777778,34.0
Scott Mayfield,8476429,1992-10-14,NYI,46132.956666666665,768:53,41,1125.1940650406505,18:45,0,5,5,-6,36,0%,D,24.976347267326968,-1.976347267326967,54.1144285612575,-8.114428561257553,542.0,0.3487773487773488,1012.0,255.0,0.3333333333333333,510.0,63.0,127.0,0.331578947368421,120.0,267.0,0.4885245901639344,155.0
Justin Holl,8475718,1992-01-30,DET,34382.450000000004,573:02,38,904.8013157894736,15:05,0,5,5,8,16,0%,D,21.284538037802132,7.71546196219787,25.16713386037397,-1.167133860373973,427.0,0.4257228315054835,576.0,230.0,0.4339622641509434,300.0,48.0,58.0,0.4528301886792453,105.0,137.0,0.56353591160221,79.0
Caleb Jones,8478452,1997-06-06,COL,18262.226666666666,304:22,25,730.4890666666666,12:10,0,5,5,3,25,0%,D,11.057240990427124,0.9427590095728724,10.533723589349629,-0.5337235893496299,257.0,0.4759259259259259,283.0,137.0,0.4963768115942029,139.0,22.0,33.0,0.4,54.0,45.0,0.5,40.0
Emil Lilleberg,8482929,2001-02-02,TBL,35943.35000000002,599:03,37,971.4418918918924,16:11,0,5,5,-14,33,0%,D,19.355324319477003,1.644675680522995,29.66353761719387,6.33646238280614,500.0,0.4911591355599214,518.0,244.0,0.460377358490566,286.0,37.0,71.0,0.3425925925925926,112.0,123.0,0.5297619047619048,79.0
Spencer Stastney,8481056,2000-01-04,NSH,19188.699999999983,319:49,20,959.4349999999994,15:59,2,2,4,9,12,0.16666666666666666,D,14.970955979202332,0.0290440207976727,15.963842705524195,-8.963842705524197,288.0,0.4698205546492659,325.0,162.0,0.4778761061946903,177.0,43.0,34.0,0.5584415584415584,69.0,86.0,0.5887850467289719,44.0
Louie Belpedio,8478011,1996-05-14,PHI,9486.053333333335,158:06,12,790.5044444444446,13:11,2,2,4,6,13,0.15384615384615385,D,6.466626565820168,2.533373434179833,7.120027138706961,-3.120027138706962,129.0,0.43,171.0,76.0,0.5277777777777778,68.0,14.0,15.0,0.4827586206896552,28.0,42.0,0.5652173913043478,20.0
Rasmus Ristolainen,8477499,1994-10-27,PHI,31024.666666666653,517:05,31,1000.7956989247308,16:41,1,3,4,-5,51,0.0196078431372549,D,27.15094464085041,-6.150944640850411,21.459249400867535,2.540750599132463,528.0,0.499526963103122,529.0,329.0,0.5595238095238095,259.0,59.0,51.0,0.5363636363636364,120.0,134.0,0.5576923076923077,68.0
Ethan Bear,8478451,1997-06-26,WSH,21437.883333333335,357:18,24,893.245138888889,14:53,1,3,4,-6,23,0.043478260869565216,D,11.429870351690427,-0.4298703516904298,15.266292781889232,1.7337072181107678,301.0,0.4652241112828439,346.0,136.0,0.4358974358974359,176.0,25.0,38.0,0.3968253968253968,82.0,89.0,0.6020408163265306,39.0
Chad Ruhwedel,8477244,1990-05-07,NYR,39526.280000000006,658:46,52,760.1207692307694,12:40,1,3,4,-6,37,0.02702702702702703,D,18.936655666040156,-2.936655666040144,32.719151887571606,-2.7191518875716154,480.0,0.410958904109589,688.0,244.0,0.4170940170940171,341.0,49.0,73.0,0.4016393442622951,91.0,152.0,0.5097087378640777,101.0
Vladislav Kolyachonok,8481609,2001-05-26,ARI,3744.6999999999994,62:25,5,748.9399999999998,12:29,1,3,4,5,5,0.2,D,3.6451611625371214,3.3548388374628786,2.3780763667905855,-0.3780763667905855,52.0,0.4482758620689655,64.0,33.0,0.4782608695652174,36.0,7.0,5.0,0.5833333333333334,14.0,13.0,0.5,10.0
Derek Forbort,8475762,1992-03-04,BOS,37459.75333333332,624:20,35,1070.2786666666664,17:50,0,4,4,8,27,0%,D,24.142633381385515,0.8573666186144931,34.391853265297456,-2.391853265297444,457.0,0.3886054421768707,719.0,264.0,0.4299674267100977,350.0,69.0,74.0,0.4825174825174825,99.0,187.0,0.5054347826086957,91.0
William Lagesson,8478021,1996-02-22,ANA,35438.62666666668,590:39,40,885.9656666666668,14:46,0,4,4,3,27,0%,D,20.9181330539868,-0.9181330539867918,24.07766723590993,-3.0776672359099253,492.0,0.454713493530499,590.0,263.0,0.4897579143389199,274.0,46.0,53.0,0.4646464646464646,115.0,121.0,0.5575757575757576,74.0
Alexander Alexeyev,8480823,1999-11-15,WSH,32003.183333333334,533:23,39,820.5944444444445,13:41,1,2,3,-8,17,0.058823529411764705,D,18.44160893895444,-3.441608938954438,20.99325914809324,2.0067408519067578,419.0,0.4524838012958963,507.0,199.0,0.4451901565995526,248.0,45.0,46.0,0.4945054945054945,116.0,91.0,0.5611510791366906,61.0
Tristan Luneau,,,ANA,7501.539999999987,125:02,7,1071.6485714285695,17:52,1,2,3,1,11,0.09090909090909091,D,7.216830821552364,-1.2168308215523624,7.697348368819421,-2.6973483688194215,117.0,0.5391705069124424,100.0,65.0,0.5327868852459017,57.0,10.0,20.0,0.3333333333333333,27.0,23.0,0.2941176470588235,24.0
